label,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_impact
0,1.468426480,6.66660,1.5100e+05,40.30,1559.0,1402.93,622.80,5539.00,4.381,0.9590,0.6330
0,5.403462480,7.64940,2.6135e+05,108.46,1559.0,1398.38,2851.30,6350.00,3.921,1.9840,0.5210
0,19.230038188,7.04412,2.6618e+05,186.53,1361.0,810.65,7232.10,7703.00,3.844,2.9160,0.6940
0,19.407958161,6.09676,1.4206e+05,44.96,633.0,37.92,2506.60,5702.00,4.485,0.7990,0.9050
0,0.947548480,1.73470,1.1348e+04,224.79,622.0,35.37,44.70,3246.00,5.087,0.2000,11.1936
0,1.703329150,1.66300,9.8500e+01,0.86,1420.0,965.03,8.90,5749.00,4.547,0.8640,0.3070
0,1.874967748,10.01590,3.1526e+04,378.99,4440.0,91765.97,1566.60,4588.00,2.232,18.3280,0.8170
0,3.115304946,4.88748,1.4952e+05,61.66,1404.0,918.39,1398.80,6367.00,4.419,1.0870,0.8900
0,359.534371000,24.20500,5.7320e+03,64333.80,491.0,13.70,96.00,5087.00,3.183,5.8990,100.8060
0,2.253537390,5.74622,1.8283e+05,96.65,2056.0,4215.56,904.80,6951.00,4.119,1.6620,0.8200
0,0.566780836,4.93700,6.0900e+01,0.75,2204.0,5608.62,18.70,5949.00,4.493,0.9620,0.0050
0,2.496328637,2.73115,2.0527e+04,112.28,2317.0,6804.42,1412.40,6757.00,3.842,2.6150,1.1990
0,7.932019100,8.18000,1.2510e+02,1.04,811.0,102.05,8.80,5219.00,4.441,0.9050,0.5896
0,1.105094098,4.38191,7.3050e+05,267.59,3771.0,47811.67,3732.80,8011.00,3.773,2.9270,0.1610
0,1.941635737,2.46683,6.9814e+04,59.71,1728.0,2109.03,1243.70,6525.00,4.381,1.1610,1.0710
0,3.442714533,3.36034,6.0039e+04,47.02,1157.0,423.13,964.80,5819.00,4.501,0.8610,1.1420
0,2.115510941,7.28770,4.1516e+05,191.42,2701.0,12609.03,1351.50,7563.00,3.883,2.6380,0.4920
0,18.839487435,5.62797,1.8272e+05,45.20,734.0,68.54,2003.10,6208.00,4.454,1.0240,0.4210
0,2.470283788,7.83910,1.9383e+05,157.82,2657.0,11792.22,967.70,7823.00,3.885,2.6750,0.8040
0,0.759764419,5.72501,3.9327e+05,138.54,2715.0,12833.03,1728.10,5807.00,3.930,1.9090,0.5450
0,20.148807707,8.52557,5.2695e+05,68.52,631.0,37.55,3487.50,5547.00,4.447,0.9180,0.2150
0,2.245738777,8.61629,4.8349e+05,99.05,1737.0,2156.25,2121.80,6508.00,4.287,1.3120,0.3970
0,28.787257509,13.95300,4.9618e+04,91.26,971.0,210.02,1292.00,5154.00,3.461,3.9810,0.5590
0,2.665875491,7.59461,1.6139e+05,67.43,1502.0,1199.89,2274.70,6234.00,4.351,1.1590,0.8780
0,1.332567821,3.48440,3.1000e+01,0.96,2395.0,7802.17,5.00,6600.00,4.047,1.6810,0.4130
0,2.161583501,4.05370,5.0163e+04,29.61,1646.0,1741.01,239.20,5888.00,4.167,1.2190,0.7150
0,5.937170800,4.95400,1.5710e+02,1.17,945.0,188.41,10.10,5475.00,4.426,0.9230,0.4778
0,4.016680150,2.28280,3.8007e+04,22.11,1016.0,252.13,87.90,5448.00,4.497,0.7940,0.9110
0,4.247488860,3.05300,1.2100e+02,1.01,1079.0,319.94,10.00,5807.00,4.524,0.9220,0.2420
0,12.425381200,19.78100,1.1530e+02,1.14,823.0,108.46,26.80,5925.00,4.412,1.0660,0.1583
0,0.755109271,2.61900,2.3200e+01,0.47,1961.0,3494.52,12.90,5606.00,4.390,0.9620,0.4041
0,2.212877035,4.66961,3.7620e+05,69.18,1507.0,1221.98,2731.00,6153.00,4.405,1.0000,0.5180
0,0.566803996,3.39900,1.4160e+02,0.64,1350.0,786.10,23.40,4373.00,4.722,0.5440,0.1230
0,1.018849750,3.23300,3.0900e+01,0.47,1754.0,2238.64,14.80,6068.00,4.568,0.8290,0.2737
0,0.509483060,3.14000,7.4600e+01,1.22,3024.0,19778.63,8.00,6344.00,4.091,1.3900,0.3535
0,3.138580493,4.16343,2.3334e+05,59.24,1281.0,635.61,2387.80,5593.00,4.311,1.0830,0.6190
0,2.856085147,4.57760,1.7384e+05,88.52,1739.0,2164.00,422.10,6604.00,4.178,1.5260,0.8410
0,14.361021578,13.28950,4.5988e+05,45.90,594.0,29.44,2599.00,5229.00,4.607,0.6680,0.0030
0,1.953285321,1.67598,1.5203e+03,151.56,2927.0,17363.68,237.70,6450.00,3.501,3.9280,1.3120
0,569.450510000,9.63000,4.2540e+02,1.96,225.0,0.61,8.20,6117.00,4.496,0.9470,0.0010
0,8.665259912,3.10880,1.8406e+03,82.42,1378.0,852.84,181.40,6071.00,3.796,2.3890,1.2690
0,74.985292949,6.23451,1.0535e+05,49.22,425.0,7.69,1754.80,5955.00,4.520,0.9100,0.9870
0,10.768391927,12.52520,1.0738e+05,52.80,970.0,209.25,2085.70,5226.00,3.970,1.6430,0.0010
1,4.485592150,0.81610,2.2650e+03,0.95,365.0,4.20,15.00,3236.00,5.097,0.1930,0.4420
0,0.566803738,1.84810,1.0060e+02,1.13,2450.0,8516.13,33.10,6300.00,4.404,1.0570,0.6755
0,0.687004402,3.82900,9.3700e+01,2.89,3535.0,36888.80,45.00,6240.00,3.684,2.8030,0.6890
0,0.651731691,2.46020,2.0524e+04,71.90,2604.0,10815.86,347.50,5791.00,4.052,1.4720,1.2550
0,10.684047700,3.51500,8.1901e+04,26.43,444.0,9.21,395.30,3887.00,4.743,0.5230,1.0120
0,27.308150159,4.43906,3.8800e+05,47.06,523.0,17.75,820.90,5541.00,4.574,0.7390,0.1670
0,1.332587720,5.18700,7.0800e+01,1.13,1825.0,2625.26,16.00,5576.00,4.201,1.2890,0.6340
0,1.061003270,1.67500,9.5900e+01,0.94,1793.0,2443.69,9.70,5966.00,4.493,0.9610,0.0834
0,2.250207300,2.20300,2.6010e+02,19.94,3637.0,41377.92,7.80,4507.00,2.391,12.7870,0.2680
0,10.819169459,5.50262,4.3714e+05,67.76,850.0,123.51,5258.20,5955.00,4.429,0.9910,0.2750
0,2.182515126,6.84130,1.1493e+05,128.15,2703.0,12627.67,861.60,8051.00,3.966,2.3470,0.9680
0,1.759276227,3.19585,3.2091e+04,40.79,1861.0,2828.82,2857.70,6656.00,4.351,1.2320,1.0260
0,3.667300500,3.37300,1.4490e+02,0.62,627.0,36.42,9.10,3823.00,4.729,0.5190,0.1985
0,7.418536900,1.45100,1.4700e+01,0.81,1963.0,3511.86,5.20,9763.00,4.179,2.0450,0.0530
0,0.533628226,5.77200,8.1800e+01,2.41,3885.0,53849.23,35.30,7163.00,3.906,2.1770,0.9385
0,1.227751050,1.60200,3.2760e+02,1.00,1094.0,340.64,20.30,4551.00,4.713,0.5600,0.2620
0,0.696290095,3.83900,1.2050e+02,12.63,1969.0,3537.89,19.40,5904.00,4.543,0.8670,1.1230
0,1.174301830,9.58700,6.4500e+01,2.22,3020.0,19656.66,13.50,7537.00,4.007,2.1450,0.9744
0,2.150452950,4.45300,1.6910e+02,24.27,4340.0,83894.63,25.80,4899.00,2.356,18.9200,0.3604
0,0.643002821,1.02608,2.6715e+03,36.82,2188.0,5409.39,295.60,5681.00,4.315,1.0360,1.2610
0,552.829506300,16.08510,2.6630e+05,56.89,229.0,0.65,942.60,5956.00,4.403,0.9290,0.6530
0,0.562498925,0.67430,4.2010e+02,2.88,2129.0,4880.50,44.10,5638.00,4.437,0.9330,0.9710
0,1.219736039,4.89465,6.1152e+05,135.43,2611.0,10982.55,1037.20,7358.00,4.171,1.6370,0.2290
0,9.934420750,7.82190,5.5965e+04,34.03,679.0,50.35,529.00,5382.00,4.654,0.6690,1.1170
0,1.566528935,3.25930,9.2511e+04,49.66,1551.0,1371.70,485.00,5883.00,4.471,0.9050,1.0330
0,1.540396094,2.80440,5.5123e+04,48.81,1576.0,1455.18,340.40,5780.00,4.438,1.0000,1.0930
0,235.297617300,87.01300,2.3053e+04,82.92,585.0,27.65,210.70,4894.00,2.968,5.5680,0.2758
0,0.933696590,4.44400,8.1400e+01,0.78,1680.0,1891.43,10.80,5619.00,4.558,0.8380,0.5700
0,3.796383639,8.67110,3.1100e+01,0.71,1323.0,724.17,24.50,6017.00,4.300,1.2100,0.6490
0,297.714020000,13.41300,1.3745e+03,45.69,706.0,58.76,16.30,4916.00,2.572,10.8010,0.8328
0,541.742985000,10.47000,1.0386e+03,3.39,248.0,0.90,25.90,6373.00,4.438,1.0470,0.0410
0,0.892988877,2.44280,8.5000e+01,2.94,3285.0,27545.43,43.80,6228.00,3.668,2.9750,0.7100
0,1.525924746,1.95500,7.4100e+01,8.86,3786.0,48691.77,11.90,5000.00,2.810,10.5330,0.2080
0,451.865790000,13.47000,8.0000e+01,1.85,464.0,10.97,12.00,9024.00,4.154,2.0050,0.3790
0,0.566785459,2.89300,6.3800e+01,0.84,2280.0,6410.46,16.50,6063.00,4.476,1.0120,0.5880
0,0.577910513,1.36200,1.4410e+02,1.10,2081.0,4429.84,18.10,5730.00,4.503,0.9080,0.3670
0,10.421278800,28.48320,1.4800e+02,36.90,1235.0,549.92,31.00,6183.00,3.908,2.0730,1.1510
0,28.162612575,3.19576,3.7750e+04,23.52,470.0,11.52,912.70,4936.00,4.540,0.7610,0.9520
0,2.537081943,4.80903,2.4532e+05,67.96,1712.0,2032.57,2434.80,6735.00,4.307,1.3090,0.4510
0,3.344659340,10.79600,5.7600e+01,1.17,1559.0,1396.11,24.30,5966.00,4.069,1.5510,0.0050
1,37.633386800,4.49000,1.6617e+03,2.25,299.0,1.88,18.60,3891.00,4.718,0.5640,0.3380
0,2.442001930,3.14600,1.2860e+02,0.95,1217.0,518.48,9.60,5587.00,4.556,0.8510,0.1240
0,20.259423200,19.27000,8.2600e+01,1.23,837.0,116.05,23.70,6602.00,4.301,1.2690,0.7070
0,1.245342215,4.40308,2.3409e+05,90.34,2341.0,7120.27,1178.50,6967.00,4.250,1.4760,0.7280
0,342.553157230,73.80680,1.9289e+05,830.99,738.0,70.22,8248.40,4857.00,2.422,14.2190,0.7970
0,10.064687893,3.59854,1.0088e+04,30.11,679.0,50.11,585.40,5185.00,4.571,0.7050,1.2610
0,37.537859000,6.51300,2.6900e+02,1.77,583.0,27.38,8.20,6095.00,4.429,1.0820,0.0580
0,1.588262630,2.65500,7.8900e+01,0.47,862.0,130.67,8.50,3931.00,4.717,0.5440,0.0210
0,0.527673075,1.36930,2.6100e+01,0.42,1970.0,3535.35,2.30,5367.00,4.514,0.8280,0.1340
0,12.496434600,84.32000,2.7170e+02,55.34,1397.0,899.44,141.50,6821.00,3.805,2.7300,1.1700
0,6.570421193,4.46980,6.0118e+04,33.99,946.0,189.25,712.60,5812.00,4.484,0.9080,0.9390
0,0.612888148,2.82200,4.3100e+01,0.93,2796.0,14401.76,15.90,6720.00,4.276,1.3680,0.5340
0,2.521270800,2.70600,1.6330e+02,0.81,1003.0,238.81,7.80,5110.00,4.674,0.6370,0.3286
0,1.882438182,3.50695,3.4420e+05,74.77,1818.0,2589.75,2051.30,6322.00,4.211,1.2130,0.3950
0,5.088407870,4.77204,3.8668e+05,55.30,937.0,181.75,3095.00,5618.00,4.583,0.7910,0.5130
0,1.463148937,11.04000,1.6800e+02,15.82,2371.0,7470.01,66.60,6525.00,3.993,1.8050,1.0653
0,0.561524348,3.33600,3.4100e+01,0.43,2050.0,4173.47,15.70,5919.00,4.550,0.7150,0.4172
0,0.508187430,3.43300,5.4900e+01,1.26,3274.0,27312.92,29.10,7141.00,4.243,1.5600,0.7790
0,361.510990000,4.86800,2.3590e+02,6.85,733.0,68.36,9.30,9492.00,3.619,4.2980,0.4430
0,0.619303759,6.60380,7.4500e+01,4.71,3232.0,25737.02,3.50,7138.00,4.137,1.6840,1.0130
0,0.566797404,4.10900,6.9400e+01,0.64,1890.0,2993.84,18.80,5313.00,4.510,0.7840,0.1190
0,2.242941070,2.53200,3.9400e+01,0.75,1654.0,1763.55,12.10,6082.00,4.195,1.1840,0.2300
0,2.534740757,4.85013,3.6435e+05,52.52,1230.0,541.27,675.70,5810.00,4.560,0.7810,0.5100
0,0.566799833,5.54300,1.9800e+02,1.27,1900.0,3084.60,54.00,5488.00,4.584,0.7890,0.8510
0,1.025465924,3.71841,1.5268e+05,106.84,2710.0,12744.17,1120.80,6700.00,4.041,1.8830,0.8800
0,2.264471713,7.18030,1.8743e+05,102.12,2103.0,4637.68,873.70,6782.00,4.014,1.7520,0.8100
0,0.876941133,1.29600,7.3500e+01,0.85,1938.0,3332.14,12.30,6018.00,4.485,0.9750,0.3860
1,2.853133997,1.46500,2.7710e+02,1.36,1016.0,251.77,39.70,5041.00,4.576,0.7660,0.6980
0,0.530300102,2.85020,3.0400e+03,35.73,2410.0,7972.18,207.40,6184.00,4.448,1.0380,1.2507
0,1.827660875,3.98600,4.6677e+04,42.10,1664.0,1811.72,890.30,6352.00,4.427,1.0720,1.0260
0,5.024768971,3.82433,5.3046e+04,42.15,1159.0,425.90,696.50,6322.00,4.444,0.9890,1.0380
0,2.668111130,22.49000,4.8300e+01,1.53,1792.0,2439.28,32.50,6593.00,4.164,1.5610,0.9911
0,0.566800113,3.31500,1.0400e+02,0.58,1180.0,455.05,18.10,3844.00,4.721,0.5260,0.7510
0,4.702495974,2.34210,4.7873e+03,37.24,981.0,219.08,101.10,5408.00,4.476,0.8780,1.3030
0,364.339290000,13.48600,1.9440e+03,4.40,228.0,0.64,15.90,5606.00,4.557,0.8000,0.9340
0,0.890333100,2.64300,1.3410e+02,20.96,5714.0,251387.46,10.80,4981.00,2.437,18.3740,0.3220
0,3.044597390,7.63800,6.6100e+01,0.62,1076.0,317.36,18.20,5525.00,4.603,0.7530,0.3850
0,0.566789763,4.00800,2.5400e+01,0.40,1984.0,3662.84,15.40,5799.00,4.600,0.7580,0.6376
0,13.639480425,3.12422,8.1103e+04,44.00,680.0,50.51,664.10,5461.00,4.517,0.8460,1.0330
1,153.979362000,9.02800,7.9250e+02,2.53,330.0,2.82,16.10,5858.00,4.502,0.9030,0.0360
0,421.981940000,13.79900,1.7310e+02,2.02,334.0,2.96,15.00,6760.00,4.193,1.5150,0.1494
0,12.423967700,16.01000,1.6240e+02,0.87,606.0,31.93,12.80,4995.00,4.580,0.6980,0.0070
0,0.536649700,2.88700,1.0540e+02,0.92,2142.0,4982.76,10.60,5822.00,4.529,0.8980,0.0420
0,1.061937837,2.31000,5.2000e+01,0.68,1757.0,2252.16,16.30,5893.00,4.505,0.9410,0.1250
0,33.159475806,9.01353,2.2217e+05,146.47,1068.0,307.53,3733.60,7967.00,4.001,2.3790,0.7680
0,1.215181097,1.29500,3.9700e+01,0.87,2230.0,5844.41,11.80,6717.00,4.268,1.3650,0.1356
0,100.303613000,10.57800,4.8804e+05,78.77,421.0,7.41,354.70,6060.00,4.397,1.0460,0.3880
0,1.025472710,1.99600,2.7000e+01,0.94,2657.0,11800.82,10.90,6862.00,4.114,1.7120,0.6510
0,7.448375935,4.23892,1.5267e+05,34.37,871.0,136.18,1837.90,5636.00,4.489,0.8670,0.3500
0,4.292599454,4.73293,1.4003e+05,64.04,1319.0,715.83,1329.60,6467.00,4.377,1.1740,0.8900
0,25.321698729,4.45367,1.1959e+05,56.62,655.0,43.39,673.30,6109.00,4.455,1.0290,0.9540
0,2.217010250,2.14800,2.9400e+01,1.16,2371.0,7467.21,11.70,7524.00,4.067,2.0920,0.0662
0,224.591055000,3.23200,1.2520e+02,2.17,392.0,5.56,8.20,5786.00,3.992,1.7710,0.7680
0,153.521361000,3.89300,2.5520e+02,3.09,493.0,13.99,5.70,6233.00,3.951,1.9210,0.1485
0,1.140735280,2.39400,1.3500e+01,0.68,3190.0,24512.67,7.80,8847.00,4.200,1.6850,0.7680
0,13.683692590,4.22504,1.8551e+05,30.60,635.0,38.37,3641.60,5359.00,4.566,0.7080,0.0890
0,12.422791800,27.29000,2.0260e+02,1.44,634.0,38.29,15.50,5279.00,4.620,0.7200,0.9790
0,2.442941283,4.18470,3.7338e+04,48.18,1352.0,788.17,229.70,5780.00,4.438,1.0000,1.1640
0,0.566792936,2.84600,2.3000e+01,0.79,3114.0,22251.32,14.30,6432.00,4.018,1.6030,0.4670
0,1.457289970,3.58200,7.1300e+01,0.93,1665.0,1818.19,15.50,6063.00,4.476,1.0120,0.7490
0,0.766298172,1.78462,1.9401e+04,15.64,2163.0,5154.54,368.90,6267.00,4.431,0.9960,0.8130
0,5.243978300,10.10000,9.3500e+01,1.03,1068.0,307.32,13.10,6029.00,4.481,0.9560,0.8200
0,2.037427120,3.93900,3.6000e+01,0.90,1812.0,2550.21,11.40,6356.00,4.215,1.3580,0.7910
0,15.926632768,7.42888,2.7186e+05,57.95,670.0,47.68,2278.90,5496.00,4.471,0.9170,0.6720
0,10.303356001,5.98633,5.2007e+05,69.66,787.0,90.76,2039.10,5497.00,4.423,0.9000,0.3640
0,10.993826800,5.07460,4.1921e+05,52.69,627.0,36.46,469.50,4856.00,4.554,0.7430,0.4710
0,396.048721000,16.37600,9.3180e+02,13.52,370.0,4.43,39.40,5327.00,3.643,2.8820,0.9780
0,1.889849570,19.45000,2.4967e+05,73.04,1221.0,526.50,401.50,5328.00,4.571,0.7160,1.1820
0,17.445640466,6.08966,3.3416e+05,63.46,682.0,51.15,4093.90,5759.00,4.481,0.9450,0.5880
0,24.261683827,7.16170,1.9228e+05,58.48,659.0,44.55,5083.90,6151.00,4.473,0.9830,0.8140
0,1.806631432,1.10200,2.1750e+02,1.05,1059.0,297.98,10.40,4606.00,4.591,0.6990,0.5360
0,19.385489400,1.03100,4.5600e+03,6.13,632.0,37.73,2.70,5432.00,4.420,0.9130,0.0074
0,0.875267982,1.60380,1.1701e+04,39.19,1910.0,3157.34,44.90,5821.00,4.402,0.8980,1.2580
0,186.594660000,16.57000,6.8500e+02,2.66,338.0,3.07,8.80,6163.00,4.461,1.0130,0.1328
0,63.520175250,17.17590,3.2548e+04,77.10,745.0,72.92,1708.10,4938.00,3.388,4.3300,0.3750
0,2.069415479,5.71941,1.6188e+04,55.45,1768.0,2310.53,1148.30,6640.00,4.343,1.2500,1.2410
0,4.318726936,2.67349,5.9429e+04,29.74,1091.0,334.31,394.40,5896.00,4.518,0.9160,0.8670
0,1.506503686,5.02151,4.7710e+05,178.15,3250.0,26341.29,3289.10,8751.00,4.026,2.3520,0.4010
0,2.243015737,4.31675,2.7795e+05,92.34,1813.0,2547.31,5552.20,6181.00,4.084,1.4440,0.6610
1,5.342641430,2.45300,6.9130e+02,1.72,799.0,96.47,19.90,5101.00,4.630,0.6700,0.0210
0,0.733726452,2.30900,1.1460e+02,0.86,1867.0,2891.64,13.80,5855.00,4.578,0.7970,0.2910
0,1.512642080,1.87100,2.3842e+04,36.72,1357.0,801.00,262.60,5258.00,4.508,0.8110,1.1920
0,0.792023257,3.26040,1.7660e+02,0.81,1300.0,678.05,49.60,4447.00,4.632,0.6250,0.2050
0,2.131225773,5.49320,2.3371e+03,35.68,1555.0,1382.47,215.60,6181.00,4.380,1.0280,1.2640
0,2.179924994,4.87581,2.5315e+05,60.99,1448.0,1040.63,4541.10,6106.00,4.487,0.9660,0.7110
0,117.684591000,2.21900,1.3460e+02,1.52,459.0,10.46,5.30,6362.00,4.248,1.2790,0.4466
0,14.665759784,3.65814,3.3698e+05,67.17,712.0,60.89,1143.60,5385.00,4.369,1.0020,0.5760
0,60.297677400,14.25610,3.1589e+05,63.57,481.0,12.63,1215.80,5995.00,4.434,0.9770,0.5960
0,9.455586047,8.42272,1.1517e+05,178.47,1972.0,3576.17,1876.90,7221.00,3.488,4.2400,0.7910
0,3.711862430,1.03200,5.3900e+01,0.95,1406.0,922.90,7.00,6302.00,4.299,1.2580,0.4690
0,1.540399732,1.63000,5.7600e+01,0.58,1312.0,700.19,14.80,5160.00,4.518,0.7840,0.1060
0,1.286196710,1.11400,1.3720e+02,1.27,1646.0,1740.01,5.90,5650.00,4.391,0.9260,0.8740
0,31.972800450,4.90000,2.2364e+03,5.88,626.0,36.33,44.80,6340.00,4.457,1.0100,0.9350
0,4.608901433,8.73393,3.7855e+05,48.72,1007.0,242.90,2624.60,5938.00,4.605,0.7550,0.3860
0,2.751566365,5.24030,7.2609e+04,42.98,1171.0,445.35,180.00,5461.00,4.497,0.8610,1.0410
0,611.092990000,15.22000,2.7000e+02,1.53,215.0,0.51,12.20,6032.00,4.508,0.9290,0.2171
0,7.515097130,2.62000,1.8710e+02,1.23,685.0,51.99,10.10,4867.00,4.630,0.6960,0.9340
0,117.844963000,1.95100,1.0430e+03,2.52,308.0,2.13,6.60,5317.00,4.595,0.7690,0.4594
0,4.080293280,2.83430,1.1284e+03,2.92,1044.0,280.40,43.10,5619.00,4.536,0.8740,0.2428
0,15.327634110,6.06620,1.7749e+04,291.01,1472.0,1108.58,117.00,4830.00,2.987,6.7840,1.2040
0,677.357940000,9.69800,3.2240e+02,7.12,388.0,5.35,11.20,6335.00,3.593,3.5230,0.8359
1,3.875943160,2.31400,5.8600e+01,0.68,1081.0,323.21,14.20,5713.00,4.541,0.8930,0.0250
0,53.220416998,17.73440,7.2895e+04,55.22,655.0,43.63,4563.50,5653.00,3.905,2.0570,0.2480
0,21.539269242,5.32432,1.4375e+05,53.00,674.0,48.89,2642.20,6136.00,4.487,0.9330,0.9080
0,0.676990194,1.69459,2.0506e+04,37.50,1919.0,3192.15,997.00,5813.00,4.568,0.8160,1.2230
0,66.247851000,4.04000,6.6600e+02,16.67,925.0,172.74,8.30,5214.00,3.109,6.5190,0.2847
0,10.403239900,23.85000,1.0562e+03,51.47,1104.0,350.59,272.80,6428.00,4.144,1.4360,1.2960
0,1.307761491,2.22271,1.3941e+04,29.17,1298.0,671.75,531.50,5112.00,4.596,0.6730,1.2370
0,0.566793614,5.72300,3.1400e+01,21.63,7584.0,781981.98,79.80,3789.00,1.549,27.3840,0.9476
0,6.490662140,3.47128,1.9509e+05,33.46,621.0,35.28,1680.00,4448.00,4.684,0.5630,0.7980
0,1.140133012,9.25100,2.2320e+02,126.77,4370.0,86385.22,63.40,6715.00,3.211,5.9700,1.1810
0,14.313157391,8.90236,2.1567e+04,34.98,1144.0,404.48,4262.90,5750.00,3.703,2.3790,0.0040
1,31.827649000,1.63900,5.2000e+02,4.98,668.0,47.21,16.40,4774.00,3.838,1.9540,0.7850
0,0.750737313,1.71200,3.8800e+01,0.48,1603.0,1558.69,13.40,5151.00,4.602,0.7610,0.4630
0,0.594003994,5.55700,2.5400e+01,1.55,4952.0,142174.84,51.10,8596.00,3.793,2.9680,0.4978
0,351.204993000,22.41400,1.2579e+03,3.57,258.0,1.04,21.30,5845.00,4.435,0.9180,0.7770
0,1.992098705,4.03833,6.9414e+04,45.85,1435.0,1006.31,1186.00,6024.00,4.523,0.9000,1.0690
0,8.391400240,1.19300,1.3440e+02,1.10,921.0,169.89,9.20,5892.00,4.389,0.9350,0.3420
0,0.812678859,0.84100,3.9300e+01,0.83,2403.0,7917.14,7.40,6636.00,4.349,1.2360,0.6640
0,1.506501360,3.11260,6.6900e+01,0.80,1562.0,1403.44,41.90,5607.00,4.381,0.9480,0.5560
0,384.097810000,12.55000,1.0010e+02,1.63,330.0,2.80,8.70,5884.00,3.979,1.6280,0.0160
0,171.046664000,2.43800,7.3100e+02,32.31,827.0,110.64,9.80,4932.00,2.697,12.0480,0.3870
0,363.971650000,5.70200,1.9660e+03,40.48,231.0,0.68,8.50,5648.00,4.559,0.8410,1.3940
0,2.183517999,4.27030,1.3216e+03,4633.66,9791.0,2169685.72,147.70,3198.00,0.047,162.7250,1.2140
0,20.000242814,5.00420,1.3138e+04,21.57,746.0,73.09,796.50,6373.00,4.438,1.0470,1.0040
0,0.609668222,2.83600,2.8760e+02,1.35,1805.0,2491.57,15.70,5296.00,4.576,0.8150,0.1350
0,0.784031658,0.77730,3.5220e+02,1.55,1705.0,1995.65,28.20,5435.00,4.578,0.8240,0.1020
1,31.003307200,5.25300,6.4520e+02,2.72,616.0,34.03,22.10,6090.00,4.447,1.0710,0.1510
0,0.734548624,2.20700,5.8600e+01,0.84,2082.0,4454.22,25.10,6046.00,4.478,1.0070,0.7470
0,238.561202000,11.90000,2.6020e+02,5.75,568.0,24.55,16.40,6565.00,3.573,3.3080,0.7320
0,288.678554000,9.19700,2.4250e+02,0.96,172.0,0.21,10.80,4326.00,4.667,0.5750,0.7170
0,8.653119030,1.27300,2.0680e+02,0.85,493.0,13.95,8.90,3929.00,4.705,0.5500,0.7010
0,0.851678507,2.02800,6.7900e+01,0.85,1840.0,2698.28,9.10,5403.00,4.389,1.0290,0.4180
0,2.404556949,7.49180,4.0870e+02,4.69,1958.0,3474.41,147.10,6426.00,4.013,1.7750,0.9700
0,2.178127690,1.64500,6.1700e+01,0.78,1421.0,963.16,10.40,6014.00,4.494,0.9580,0.5330
0,77.773042000,2.28500,4.3260e+02,15.03,955.0,196.50,7.70,4763.00,2.685,7.0680,0.5580
0,115.284150000,11.39000,4.1510e+02,2.05,374.0,4.63,9.50,5780.00,4.438,1.0000,0.3900
0,190.783023000,4.06900,1.3850e+03,71.66,989.0,226.51,9.50,5013.00,2.394,19.8130,0.0880
0,5.063188030,13.89130,6.6268e+05,302.18,908.0,160.52,1602.70,5375.00,4.531,0.7520,3.4000
1,57.689621200,5.11800,1.6266e+03,5.14,512.0,16.19,30.20,6228.00,4.441,1.0490,0.9240
1,24.334493900,6.55700,3.2310e+02,1.74,647.0,41.30,18.10,6091.00,4.487,0.9670,0.0170
1,48.431300300,4.03000,8.8640e+02,2.78,396.0,5.81,17.30,4891.00,4.516,0.8050,0.8460
0,0.933749100,3.84200,9.8100e+01,0.79,1662.0,1809.26,12.60,5628.00,4.575,0.8080,0.0840
0,260.022650000,12.00900,2.0607e+03,3.13,217.0,0.53,25.70,5250.00,4.684,0.6080,0.8420
0,379.428180000,11.24000,4.0390e+02,1.89,252.0,0.95,11.10,5947.00,4.487,0.9450,0.0060
0,397.727330000,11.68300,2.3280e+02,1.48,253.0,0.97,9.00,6032.00,4.485,0.9730,0.0130
0,7.002865192,5.90232,3.4970e+05,75.09,1197.0,486.09,8168.60,6818.00,4.357,1.2160,0.3580
0,373.746910000,28.37000,6.2230e+02,2.65,260.0,1.08,16.20,6131.00,4.497,0.9450,0.8340
0,4.988450990,7.45300,1.9390e+02,1.33,1055.0,292.71,23.30,5695.00,4.411,0.9610,0.0410
1,22.407778330,3.28810,6.6130e+02,1.15,319.0,2.44,33.90,3751.00,4.800,0.4430,0.1470
0,0.933760210,3.18200,5.6500e+01,0.40,1019.0,253.97,9.50,3885.00,4.710,0.5400,0.2970
0,312.610070000,14.85000,4.3870e+02,2.01,258.0,1.05,11.90,5818.00,4.523,0.9250,0.6010
0,203.840600000,9.33000,2.2740e+02,2.41,385.0,5.21,8.60,5548.00,3.970,1.6160,0.0400
0,595.781520000,15.97000,8.4900e+01,1.18,245.0,0.85,10.60,5618.00,4.155,1.2880,0.1640
0,0.566810701,6.19000,2.0000e+02,1.49,1921.0,3220.92,45.90,5593.00,4.584,0.7520,0.9820
0,488.673530000,12.35000,6.9100e+02,2.03,188.0,0.30,8.20,5218.00,4.596,0.7720,0.4320
0,1.332590030,3.96200,1.1900e+01,0.69,2909.0,16962.04,7.40,8133.00,4.146,1.9350,0.4540
0,321.020940000,7.51000,5.9290e+02,1.96,232.0,0.69,8.50,5334.00,4.492,0.8100,0.2950
0,0.777663575,1.17410,1.3430e+02,0.95,1816.0,2553.18,28.10,5769.00,4.570,0.8120,0.2040
0,13.667809025,2.79930,1.2770e+02,0.91,705.0,58.32,2.60,5796.00,4.556,0.8070,0.2120
